index,connection,timestamps,sizes,directions,file_name
21,"('10.184.62.19', 61086, '163.70.144.60', 443, 'TCP')",1727357735.962309,[54],[0],streaming_netflix.pcap
22,"('10.184.62.19', 61090, '163.70.143.60', 443, 'TCP')",1727357735.962355,[54],[0],streaming_netflix.pcap
23,"('31.13.79.53', 443, '10.184.62.19', 61087, 'TCP')",1727357735.988770,[54],[1],streaming_netflix.pcap
24,"('163.70.144.60', 443, '10.184.62.19', 61084, 'TCP')",1727357735.988770,[54],[1],streaming_netflix.pcap
25,"('163.70.143.60', 443, '10.184.62.19', 61090, 'TCP')",1727357735.988770,[54],[1],streaming_netflix.pcap
26,"('163.70.144.60', 443, '10.184.62.19', 61086, 'TCP')",1727357735.988770,[54],[1],streaming_netflix.pcap
27,"('157.240.16.52', 443, '10.184.62.19', 61088, 'TCP')",1727357735.989287,[54],[1],streaming_netflix.pcap
28,"('57.144.125.32', 443, '10.184.62.19', 61089, 'TCP')",1727357735.990479,[54],[1],streaming_netflix.pcap
29,"('10.184.62.19', 61256, '163.70.144.60', 443, 'TCP')","1727357736.944041,1727357736.970802,1727357736.973425,1727357737.001463,1727357737.003640,1727357737.004285,1727357737.010174,1727357737.030781,1727357737.031396,1727357737.037895,1727357737.071237,1727357737.097168,1727357737.100533,1727357737.103093","[66, 54, 542, 54, 118, 134, 204, 54, 85, 54, 238, 54, 54, 54]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",streaming_netflix.pcap
30,"('10.184.62.19', 61257, '57.144.125.32', 443, 'TCP')","1727357736.944493,1727357736.970822,1727357736.973420,1727357737.001565,1727357737.003664,1727357737.004167,1727357737.009494,1727357737.030800,1727357737.031396,1727357737.037912,1727357737.038311","[66, 54, 542, 54, 118, 134, 204, 54, 85, 54, 54]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",streaming_netflix.pcap
31,"('10.184.62.19', 61258, '157.240.16.52', 443, 'TCP')","1727357736.944523,1727357736.973381,1727357736.975887,1727357737.005785,1727357737.007067,1727357737.007455,1727357737.012076,1727357737.036243,1727357737.036746,1727357737.040995","[66, 54, 542, 54, 118, 134, 204, 54, 85, 54]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",streaming_netflix.pcap
32,"('10.184.62.19', 61260, '31.13.79.53', 443, 'TCP')","1727357736.944688,1727357736.974523,1727357736.976936,1727357737.007423,1727357737.008520,1727357737.009391,1727357737.013025,1727357737.038317,1727357737.038719,1727357737.041011,1727357737.042067","[66, 54, 542, 54, 118, 134, 204, 54, 85, 54, 54]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",streaming_netflix.pcap
33,"('10.184.62.19', 61261, '163.70.144.60', 443, 'TCP')","1727357736.944838,1727357736.973400,1727357736.975324,1727357737.004660,1727357737.006152,1727357737.006543,1727357737.011053,1727357737.034494,1727357737.034935,1727357737.039839","[66, 54, 529, 54, 118, 134, 195, 54, 85, 54]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",streaming_netflix.pcap
