index,connection,timestamps,sizes,directions,file_name
15,"('142.250.207.230', 443, '10.184.62.19', 60522, 'TCP')","1727356822.843099,1727356822.847737,1727356822.847737,1727356822.847737,1727356822.847737,1727356822.914152,1727356822.914152,1727356822.914152,1727356822.914152,1727356822.914152,1727356822.914152,1727356822.914152,1727356822.914152,1727356822.914152,1727356822.914152,1727356822.919083,1727356822.923887,1727356822.923887,1727356822.923887,1727356822.923887,1727356822.923887,1727356822.923887,1727356822.923887,1727356822.924994,1727356822.932739,1727356823.049553,1727356823.049553,1727356823.049553,1727356823.049553,1727356823.049553,1727356823.054857,1727356835.443626,1727356835.443626,1727356835.444056,1727356835.510673,1727356835.512530,1727356835.512530,1727356835.517565,1727356835.529127,1727356835.610963,1727356835.610963,1727356835.614116,1727356835.614116,1727356835.615993,1727356835.619038,1727356859.916881,1727356859.916881,1727356859.917939,1727356860.028402,1727356860.038183,1727356860.038183,1727356860.038183,1727356860.038183,1727356860.038183,1727356860.048004,1727356860.148423,1727356860.148423,1727356860.148423,1727356860.148423,1727356860.148423,1727356860.148423,1727356860.148423,1727356860.153425,1727356905.161388,1727356906.966400,1727356906.966400,1727356906.969158,1727356907.035902,1727356907.038673,1727356907.038673,1727356907.041815,1727356907.047371,1727356907.130320,1727356907.130320,1727356907.130320,1727356907.130320,1727356907.134978,1727356907.135879,1727356952.143285,1727356997.151278,1727357042.158646","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 293, 54, 54, 54, 54, 54, 590, 484, 85, 54, 590, 590, 590, 482, 93, 54, 54, 54, 93, 351, 85, 93, 54, 54, 227, 127, 85, 93, 54, 54, 54, 54, 93, 54, 590, 590, 590, 120, 93, 54, 590, 590, 590, 590, 213, 85, 93, 54, 66, 54, 54, 93, 305, 85, 93, 54, 54, 216, 127, 85, 93, 54, 54, 66, 66, 66]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]",streaming_hotstar.pcap
16,"('10.184.62.19', 60528, '142.250.194.70', 443, 'TCP')","1727356822.956386,1727356822.961469,1727356822.961658,1727356822.961658,1727356822.961658,1727356822.961658,1727356823.031201,1727356823.031325,1727356823.036909,1727356823.037018,1727356823.037273,1727356823.037273,1727356823.037273,1727356823.041088,1727356823.041439,1727356823.119793,1727356823.120746,1727356823.122358,1727356823.122469,1727356823.123962,1727356823.208113,1727356823.209978,1727356823.210254,1727356859.913196,1727356859.913207,1727356859.967931,1727356859.996085,1727356859.996420,1727356859.996786,1727356859.998497,1727356860.080938,1727356860.081588,1727356860.083542,1727356860.083770,1727356860.108772,1727356860.193729,1727356860.195678,1727356860.197962,1727356860.198125,1727356860.277759,1727356860.281247,1727356860.281694,1727356905.295684,1727356950.300684,1727356995.307568,1727356998.403111,1727356998.410518","[66, 54, 590, 590, 590, 247, 54, 54, 128, 146, 590, 590, 206, 54, 85, 54, 89, 54, 93, 573, 54, 54, 93, 450, 93, 54, 89, 54, 93, 477, 54, 89, 54, 93, 468, 89, 475, 54, 93, 54, 54, 93, 55, 55, 55, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",streaming_hotstar.pcap
17,"('142.250.194.70', 443, '10.184.62.19', 60528, 'TCP')","1727356822.961367,1727356822.965382,1727356822.965382,1727356822.965382,1727356822.965998,1727356823.031161,1727356823.031161,1727356823.031161,1727356823.031161,1727356823.031161,1727356823.031161,1727356823.031161,1727356823.031161,1727356823.031286,1727356823.031286,1727356823.035871,1727356823.041049,1727356823.041049,1727356823.041049,1727356823.041049,1727356823.041412,1727356823.042172,1727356823.047175,1727356823.047175,1727356823.119739,1727356823.119739,1727356823.122206,1727356823.122346,1727356823.124756,1727356823.126778,1727356823.128068,1727356823.208080,1727356823.208080,1727356823.209953,1727356823.209953,1727356823.215174,1727356859.916881,1727356859.916881,1727356859.917426,1727356859.994016,1727356859.996399,1727356859.996399,1727356860.000836,1727356860.007405,1727356860.080903,1727356860.080903,1727356860.083508,1727356860.083508,1727356860.086300,1727356860.088047,1727356860.113283,1727356860.193150,1727356860.197908,1727356860.197908,1727356860.198235,1727356860.199541,1727356860.202214,1727356860.277742,1727356860.277742,1727356860.281202,1727356860.281202,1727356860.286171,1727356905.300754,1727356950.305588,1727356995.311761,1727356998.402743,1727356998.410373","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 303, 54, 54, 590, 502, 85, 54, 54, 54, 590, 417, 85, 93, 54, 54, 54, 261, 538, 85, 93, 54, 54, 54, 93, 514, 85, 93, 54, 54, 244, 509, 85, 93, 54, 54, 54, 512, 85, 93, 54, 54, 54, 220, 506, 85, 93, 54, 66, 66, 66, 127, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",streaming_hotstar.pcap
18,"('10.184.62.19', 60529, '142.250.207.230', 443, 'TCP')","1727356823.099579,1727356823.103939,1727356823.104344,1727356823.104344,1727356823.104344,1727356823.104344,1727356823.187025,1727356823.187194,1727356823.191412,1727356823.191530,1727356823.191605,1727356823.191622,1727356823.196904,1727356823.196999,1727356823.264237,1727356823.264388,1727356868.269356,1727356913.278388,1727356958.290191,1727356963.651878,1727356963.657563","[66, 54, 590, 590, 590, 238, 54, 54, 128, 146, 424, 224, 54, 85, 54, 93, 55, 55, 55, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",streaming_hotstar.pcap
19,"('142.250.207.230', 443, '10.184.62.19', 60529, 'TCP')","1727356823.103827,1727356823.108321,1727356823.108321,1727356823.108321,1727356823.108321,1727356823.186988,1727356823.186988,1727356823.186988,1727356823.186988,1727356823.186988,1727356823.186988,1727356823.186988,1727356823.186988,1727356823.187177,1727356823.187177,1727356823.191118,1727356823.196857,1727356823.196857,1727356823.196857,1727356823.196857,1727356823.196857,1727356823.196857,1727356823.196857,1727356823.206284,1727356823.262122,1727356823.264215,1727356823.264215,1727356823.269116,1727356868.274622,1727356913.283230,1727356958.296434,1727356963.651614,1727356963.657509","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 294, 54, 54, 54, 54, 590, 484, 85, 54, 408, 85, 93, 54, 66, 66, 66, 127, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",streaming_hotstar.pcap
20,"('10.184.62.19', 54587, '142.250.194.70', 443, 'UDP')","1727356823.123292,1727356823.123322,1727356823.428682,1727356824.030955,1727356825.233473,1727356827.124925","[1292, 1292, 1292, 1292, 1292, 1292]","[1, 1, 1, 1, 1, 1]",streaming_hotstar.pcap
21,"('10.184.62.19', 54078, '34.120.195.249', 443, 'UDP')","1727356824.279832,1727356824.279862,1727356824.583454,1727356825.185318,1727356826.386944,1727356828.293469","[1292, 1292, 1292, 1292, 1292, 1292]","[1, 1, 1, 1, 1, 1]",streaming_hotstar.pcap
22,"('10.184.62.19', 60534, '34.120.195.249', 443, 'TCP')","1727356824.280008,1727356824.285596,1727356824.285867,1727356824.285867,1727356824.285867,1727356824.285867,1727356824.292624,1727356824.292909,1727356824.293076,1727356824.293166,1727356824.293166,1727356824.293192,1727356824.297889,1727356824.298017,1727356824.439069,1727356824.439761,1727356859.676594,1727356859.676610,1727356859.676619,1727356859.729384,1727356859.818104,1727356859.818151,1727356859.818321,1727356904.826897,1727356949.834985,1727356994.840829,1727357039.851837,1727357050.848906,1727357050.848919,1727357050.848927,1727357050.907672,1727357050.999490,1727357050.999804,1727357050.999829","[66, 54, 590, 590, 590, 276, 54, 118, 146, 590, 67, 225, 54, 85, 54, 93, 206, 93, 225, 54, 54, 93, 89, 55, 55, 55, 55, 209, 93, 226, 54, 54, 89, 93]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]",streaming_hotstar.pcap
23,"('34.120.195.249', 443, '10.184.62.19', 60534, 'TCP')","1727356824.285546,1727356824.290393,1727356824.290393,1727356824.290393,1727356824.290393,1727356824.292573,1727356824.292573,1727356824.292573,1727356824.292573,1727356824.292573,1727356824.292573,1727356824.292573,1727356824.297852,1727356824.297852,1727356824.297852,1727356824.298320,1727356824.302909,1727356824.302909,1727356824.438475,1727356824.439046,1727356824.439046,1727356824.444341,1727356859.682760,1727356859.682760,1727356859.682760,1727356859.682760,1727356859.817959,1727356859.818084,1727356859.818084,1727356859.822931,1727356904.833249,1727356949.839884,1727356994.845632,1727357039.856826,1727357050.853789,1727357050.853789,1727357050.853789,1727357050.853789,1727357050.999016,1727357050.999473,1727357050.999473,1727357051.005020","[66, 54, 54, 54, 54, 590, 590, 590, 494, 590, 590, 469, 590, 136, 85, 54, 54, 54, 365, 87, 93, 54, 54, 54, 54, 93, 121, 87, 93, 54, 66, 66, 66, 66, 54, 54, 54, 93, 121, 87, 93, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",streaming_hotstar.pcap
24,"('10.184.62.19', 58173, '142.250.207.230', 443, 'UDP')","1727356835.439110,1727356835.439147,1727356835.740095,1727356836.353609,1727356837.556312,1727356839.440286","[1292, 1292, 1292, 1292, 1292, 1292]","[1, 1, 1, 1, 1, 1]",streaming_hotstar.pcap
25,"('10.184.62.19', 60553, '142.250.207.230', 443, 'TCP')","1727356860.112846,1727356860.118892,1727356860.119114,1727356860.119114,1727356860.119114,1727356860.119114,1727356860.190924,1727356860.196892,1727356860.196965,1727356860.197017,1727356860.197032,1727356860.201349,1727356860.201474,1727356860.244374,1727356860.272438,1727356860.272667,1727356905.295656,1727356950.300807,1727356995.307679,1727357004.752410,1727357004.758065","[66, 54, 590, 590, 590, 206, 54, 128, 146, 424, 223, 54, 85, 54, 54, 93, 55, 55, 55, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",streaming_hotstar.pcap
26,"('142.250.207.230', 443, '10.184.62.19', 60553, 'TCP')","1727356860.118840,1727356860.123192,1727356860.123192,1727356860.123192,1727356860.123192,1727356860.190894,1727356860.190894,1727356860.190894,1727356860.190894,1727356860.190894,1727356860.190894,1727356860.190894,1727356860.190894,1727356860.190894,1727356860.190894,1727356860.196616,1727356860.201289,1727356860.201289,1727356860.201289,1727356860.201289,1727356860.202214,1727356860.210431,1727356860.269553,1727356860.272400,1727356860.272400,1727356860.281202,1727356905.300754,1727356950.305588,1727356995.311761,1727357004.752205,1727357004.758037","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 294, 54, 590, 484, 54, 85, 54, 408, 85, 93, 54, 66, 66, 66, 127, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",streaming_hotstar.pcap
27,"('10.184.62.19', 60555, '142.250.207.230', 443, 'TCP')","1727356860.187367,1727356860.192350,1727356860.192655,1727356860.192655,1727356860.192655,1727356860.192655,1727356860.270117,1727356860.270502,1727356860.275627,1727356860.275730,1727356860.275815,1727356860.275829,1727356860.281266,1727356860.281652,1727356860.351383,1727356860.351629,1727356905.358169,1727356950.368786,1727356995.375482,1727357001.710354,1727357001.715534","[66, 54, 590, 590, 590, 174, 54, 54, 128, 146, 424, 222, 54, 85, 54, 93, 55, 55, 55, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",streaming_hotstar.pcap
28,"('142.250.207.230', 443, '10.184.62.19', 60555, 'TCP')","1727356860.192309,1727356860.197908,1727356860.197908,1727356860.197908,1727356860.197908,1727356860.270072,1727356860.270072,1727356860.270072,1727356860.270072,1727356860.270072,1727356860.270072,1727356860.270072,1727356860.270072,1727356860.270477,1727356860.270477,1727356860.275218,1727356860.281202,1727356860.281202,1727356860.281202,1727356860.281202,1727356860.281202,1727356860.281202,1727356860.281608,1727356860.291671,1727356860.350075,1727356860.351363,1727356860.351363,1727356860.357267,1727356905.363626,1727356950.373112,1727356995.381504,1727357001.710243,1727357001.715514","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 293, 54, 54, 54, 54, 590, 484, 85, 54, 408, 85, 93, 54, 66, 66, 66, 127, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",streaming_hotstar.pcap
29,"('10.184.62.19', 61857, '142.250.194.70', 443, 'UDP')","1727356860.195540,1727356860.195570,1727356860.499416,1727356861.103482,1727356862.303929,1727356864.199183","[1292, 1292, 1292, 1292, 1292, 1292]","[1, 1, 1, 1, 1, 1]",streaming_hotstar.pcap
30,"('10.184.62.19', 60475, '52.231.186.36', 443, 'TCP')","1727356863.363572,1727356863.500882","[54, 54]","[0, 1]",streaming_hotstar.pcap
31,"('52.231.186.36', 443, '10.184.62.19', 60475, 'TCP')",1727356863.500825,[54],[0],streaming_hotstar.pcap
32,"('10.184.62.19', 60566, '216.239.32.116', 443, 'TCP')","1727356883.101349,1727356883.106985,1727356883.107350,1727356883.107350,1727356883.107350,1727356883.107350,1727356883.190579,1727356883.198469,1727356883.198589,1727356883.198644,1727356883.205379,1727356883.205503,1727356883.466784,1727356883.469184,1727356883.469203,1727356883.469222,1727356883.469438,1727356883.747991,1727356883.748690,1727356928.762688,1727356973.770758,1727357018.784988,1727357046.237819,1727357046.243184","[66, 54, 590, 590, 590, 205, 54, 128, 146, 379, 54, 85, 89, 54, 145, 501, 93, 54, 89, 55, 55, 55, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",streaming_hotstar.pcap
33,"('216.239.32.116', 443, '10.184.62.19', 60566, 'TCP')","1727356883.106938,1727356883.113779,1727356883.113779,1727356883.113779,1727356883.114555,1727356883.190524,1727356883.190524,1727356883.190524,1727356883.190524,1727356883.190524,1727356883.190524,1727356883.190524,1727356883.190524,1727356883.190524,1727356883.190524,1727356883.197404,1727356883.204445,1727356883.204445,1727356883.204445,1727356883.205355,1727356883.205355,1727356883.205355,1727356883.215971,1727356883.466132,1727356883.469152,1727356883.469152,1727356883.472980,1727356883.473782,1727356883.473782,1727356883.475192,1727356883.747918,1727356883.747918,1727356883.753408,1727356928.768305,1727356973.776427,1727357018.791811,1727357046.237686,1727357046.243143","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 473, 54, 54, 54, 590, 482, 85, 54, 291, 85, 93, 54, 54, 54, 54, 590, 338, 54, 66, 66, 66, 127, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",streaming_hotstar.pcap
34,"('10.184.62.19', 51074, '216.239.32.116', 443, 'UDP')","1727356883.468481,1727356883.468560,1727356883.777690,1727356884.381621,1727356885.590954,1727356887.473671","[1292, 1292, 1292, 1292, 1292, 1292]","[1, 1, 1, 1, 1, 1]",streaming_hotstar.pcap
35,"('10.184.62.19', 60571, '34.97.161.128', 443, 'TCP')","1727356884.818524,1727356884.974701,1727356884.975127,1727356884.975127,1727356884.975127,1727356884.975127,1727356885.135038,1727356885.137073,1727356885.137337,1727356885.137513,1727356885.137550,1727356885.293385,1727356885.293593,1727356885.293607,1727356890.294758,1727356890.455226","[66, 54, 590, 590, 590, 205, 54, 118, 146, 295, 372, 54, 85, 89, 54, 54]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",streaming_hotstar.pcap
36,"('34.97.161.128', 443, '10.184.62.19', 60571, 'TCP')","1727356884.974639,1727356885.131314,1727356885.134957,1727356885.134957,1727356885.134957,1727356885.134957,1727356885.134957,1727356885.134957,1727356885.134957,1727356885.134957,1727356885.134957,1727356885.293354,1727356885.293354,1727356885.293354,1727356885.293354,1727356885.449319,1727356890.294297,1727356890.455174,1727356890.455174","[66, 54, 590, 590, 590, 590, 590, 590, 590, 590, 494, 54, 109, 98, 126, 54, 93, 78, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",streaming_hotstar.pcap
37,"('10.184.62.19', 60572, '52.168.117.171', 443, 'TCP')","1727356885.329794,1727356885.538959,1727356885.539669,1727356885.765112,1727356885.767593,1727356886.000997,1727356886.208765,1727356886.211008,1727356886.215578,1727356886.215769,1727356886.215949,1727356886.215949,1727356886.215949,1727356886.216019,1727356886.419397,1727356886.420616,1727356886.625830,1727356888.206570,1727356888.206881,1727356888.206881,1727356888.206881,1727356888.206975,1727356888.469982,1727356948.545101","[66, 54, 366, 54, 437, 54, 54, 128, 134, 350, 590, 590, 383, 85, 54, 85, 54, 127, 590, 590, 293, 85, 54, 54]","[0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",streaming_hotstar.pcap
38,"('52.168.117.171', 443, '10.184.62.19', 60572, 'TCP')","1727356885.538891,1727356885.765067,1727356886.000934,1727356886.000934,1727356886.000934,1727356886.000934,1727356886.000934,1727356886.000934,1727356886.000934,1727356886.000934,1727356886.000934,1727356886.000934,1727356886.208714,1727356886.208714,1727356886.419333,1727356886.419333,1727356886.422197,1727356886.422197,1727356886.422197,1727356886.422197,1727356886.625787,1727356886.675881,1727356888.467890,1727356888.467890,1727356888.469937","[66, 153, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 555, 157, 116, 54, 54, 54, 54, 363, 54, 54, 54, 153]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",streaming_hotstar.pcap
39,"('10.184.62.19', 60574, '35.184.229.211', 443, 'TCP')","1727356885.880865,1727356886.142667,1727356886.143292,1727356886.143292,1727356886.143292,1727356886.143292,1727356886.407828,1727356886.409929,1727356886.410116,1727356886.410220,1727356886.410245,1727356886.670646,1727356886.670828,1727356886.671751,1727356886.672028,1727356891.672412,1727356891.933938","[66, 54, 590, 590, 590, 270, 54, 118, 146, 296, 372, 54, 85, 54, 89, 54, 54]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",streaming_hotstar.pcap
40,"('10.184.62.19', 60575, '35.184.229.211', 443, 'TCP')","1727356886.136258,1727356886.396701,1727356886.397193,1727356886.397193,1727356886.397193,1727356886.397193,1727356886.659778,1727356886.660024,1727356886.964001,1727356896.968327,1727356912.457918,1727356927.721276,1727356941.924006,1727356957.257478,1727356972.521846,1727356987.189723,1727356991.218051,1727356991.218062","[66, 54, 590, 590, 590, 270, 54, 118, 54, 54, 54, 54, 55, 54, 54, 55, 54, 54]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]",streaming_hotstar.pcap
41,"('35.184.229.211', 443, '10.184.62.19', 60574, 'TCP')","1727356886.142585,1727356886.403872,1727356886.407721,1727356886.407721,1727356886.407721,1727356886.407721,1727356886.407721,1727356886.407721,1727356886.407721,1727356886.407721,1727356886.407721,1727356886.670609,1727356886.670609,1727356886.670609,1727356886.671723,1727356886.671723,1727356886.671723,1727356886.933111,1727356891.672011,1727356891.933871,1727356891.933871","[66, 54, 590, 590, 590, 590, 590, 590, 590, 590, 494, 54, 109, 98, 126, 89, 89, 54, 93, 78, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",streaming_hotstar.pcap
42,"('35.184.229.211', 443, '10.184.62.19', 60575, 'TCP')","1727356886.396628,1727356886.657027,1727356886.657027,1727356886.659740,1727356886.659740,1727356886.659740,1727356886.659740,1727356886.659740,1727356886.659740,1727356886.659740,1727356886.659740,1727356886.659740,1727356886.922371,1727356896.922136,1727356912.457848,1727356927.721233,1727356942.185097,1727356957.257438,1727356972.521795,1727356987.449984","[66, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 494, 109, 78, 54, 54, 66, 54, 54, 66]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",streaming_hotstar.pcap
43,"('10.184.62.19', 60604, '34.92.53.177', 443, 'TCP')","1727356921.970819,1727356922.079418,1727356922.079751,1727356922.079751,1727356922.079751,1727356922.079751,1727356922.191516,1727356922.192479,1727356922.192580,1727356922.192638,1727356922.192653,1727356922.192653,1727356922.299817,1727356922.299920,1727356922.300124,1727356927.301506,1727356927.412728","[66, 54, 590, 590, 590, 269, 54, 118, 146, 294, 590, 61, 54, 85, 89, 54, 54]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]",streaming_hotstar.pcap
44,"('34.92.53.177', 443, '10.184.62.19', 60604, 'TCP')","1727356922.079362,1727356922.186570,1727356922.186570,1727356922.191475,1727356922.191475,1727356922.191475,1727356922.191475,1727356922.191475,1727356922.191475,1727356922.191475,1727356922.191475,1727356922.191475,1727356922.299782,1727356922.299782,1727356922.299782,1727356922.299939,1727356922.408069,1727356927.301105,1727356927.412657,1727356927.412657","[66, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 494, 54, 109, 98, 126, 54, 93, 78, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0]",streaming_hotstar.pcap
45,"('10.184.62.19', 60611, '216.58.200.195', 443, 'TCP')","1727356943.119599,1727356943.124663,1727356943.125254,1727356943.125254,1727356943.125254,1727356943.125254,1727356943.199356,1727356943.205887,1727356943.206072,1727356943.206166,1727356943.212269,1727356943.212522,1727356943.448142,1727356943.449511,1727356943.450158,1727356943.450257,1727356943.450287,1727356943.693681,1727356943.694635,1727356943.699523,1727356943.699818,1727356988.710376,1727357033.718081","[66, 54, 590, 590, 590, 269, 54, 128, 146, 372, 54, 85, 89, 54, 93, 145, 492, 54, 89, 54, 93, 55, 55]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",streaming_hotstar.pcap
46,"('216.58.200.195', 443, '10.184.62.19', 60611, 'TCP')","1727356943.124599,1727356943.129804,1727356943.129804,1727356943.129804,1727356943.129804,1727356943.199277,1727356943.199277,1727356943.199277,1727356943.199277,1727356943.199277,1727356943.199277,1727356943.199277,1727356943.199277,1727356943.199277,1727356943.199277,1727356943.203560,1727356943.212195,1727356943.212195,1727356943.212195,1727356943.212195,1727356943.212195,1727356943.212195,1727356943.221927,1727356943.447370,1727356943.449474,1727356943.449474,1727356943.452459,1727356943.454364,1727356943.454364,1727356943.454364,1727356943.693578,1727356943.693578,1727356943.699435,1727356943.699435,1727356943.699435,1727356943.704571,1727356988.715746,1727357033.723755","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 86, 54, 54, 54, 590, 482, 85, 54, 291, 85, 93, 54, 54, 54, 54, 590, 338, 85, 93, 54, 54, 66, 66]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",streaming_hotstar.pcap
47,"('10.184.62.19', 55200, '216.58.200.195', 443, 'UDP')","1727356943.449919,1727356943.450019,1727356943.757483,1727356944.368392,1727356945.569735,1727356947.453549","[1292, 1292, 1292, 1292, 1292, 1292]","[1, 1, 1, 1, 1, 1]",streaming_hotstar.pcap
