index,connection,timestamps,sizes,directions,file_name
48,"('142.250.193.74', 443, '10.184.62.19', 61510, 'TCP')","1727358383.725366,1727358383.730442,1727358383.730442,1727358383.730442,1727358383.730442,1727358383.794691,1727358383.794691,1727358383.794691,1727358383.794691,1727358383.794691,1727358383.794691,1727358383.794691,1727358383.794691,1727358383.794691,1727358383.794691,1727358383.802108,1727358383.809063,1727358383.809063,1727358383.809063,1727358385.411643","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 447, 54, 590, 494, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",google_mail.pcap
49,"('10.10.1.5', 53, '10.184.62.19', 62253, 'UDP')",1727358383.735023,[119],[1],google_mail.pcap
50,"('10.10.1.5', 53, '10.184.62.19', 59484, 'UDP')",1727358383.735803,[79],[1],google_mail.pcap
51,"('10.184.62.19', 61447, '142.250.193.78', 443, 'UDP')","1727358383.736330,1727358383.736387,1727358383.742484,1727358383.759127,1727358383.773286,1727358383.791324,1727358383.808179,1727358383.808343,1727358383.809109,1727358383.809198,1727358383.809401,1727358383.809424,1727358383.816059,1727358383.816111,1727358383.816155,1727358384.017425,1727358384.022826,1727358384.034147,1727358384.034255,1727358384.065603,1727358384.197148","[1292, 1292, 1292, 79, 79, 79, 81, 81, 125, 115, 1288, 668, 76, 75, 75, 77, 73, 1288, 970, 74, 77]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",google_mail.pcap
52,"('142.250.193.78', 443, '10.184.62.19', 61447, 'UDP')","1727358383.740888,1727358383.742156,1727358383.742156,1727358383.742156,1727358383.807899,1727358383.807899,1727358383.807899,1727358383.807899,1727358383.807899,1727358383.815840,1727358383.815840,1727358383.815840,1727358383.841907,1727358384.017223,1727358384.017223,1727358384.021741,1727358384.022724,1727358384.039427,1727358384.196072,1727358384.197059,1727358384.228201","[82, 1292, 1292, 1292, 1292, 1292, 1292, 860, 87, 994, 179, 69, 66, 1288, 1191, 76, 300, 69, 578, 293, 66]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",google_mail.pcap
53,"('10.184.62.19', 61511, '142.250.193.78', 443, 'TCP')","1727358383.759402,1727358383.764429,1727358383.764956,1727358383.764956,1727358383.764956,1727358383.764956,1727358383.836799,1727358383.836894,1727358383.841993,1727358383.842281,1727358383.847354,1727358385.407835,1727358385.412724","[66, 54, 590, 590, 590, 175, 54, 54, 54, 128, 54, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",google_mail.pcap
54,"('142.250.193.78', 443, '10.184.62.19', 61511, 'TCP')","1727358383.764381,1727358383.771469,1727358383.771469,1727358383.771469,1727358383.771469,1727358383.836766,1727358383.836766,1727358383.836766,1727358383.836766,1727358383.836766,1727358383.836766,1727358383.836766,1727358383.836766,1727358383.836883,1727358383.836883,1727358383.841907,1727358383.841907,1727358383.841907,1727358383.841907,1727358383.841907,1727358383.846752,1727358383.847313,1727358383.847313,1727358385.412700","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 390, 54, 590, 486, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",google_mail.pcap
55,"('10.184.62.19', 53839, '10.10.1.5', 53, 'UDP')",1727358383.789610,[88],[0],google_mail.pcap
56,"('10.184.62.19', 65039, '10.10.1.5', 53, 'UDP')",1727358383.789703,[88],[0],google_mail.pcap
57,"('10.10.1.5', 53, '10.184.62.19', 65039, 'UDP')",1727358383.823318,[88],[1],google_mail.pcap
