index,connection,timestamps,sizes,directions,file_name
27,"('10.184.62.19', 64022, '142.250.193.228', 443, 'TCP')","1727358764.947260,1727358764.952487,1727358764.952723,1727358764.952723,1727358764.952723,1727358764.952723,1727358765.022103,1727358765.022177,1727358765.023623,1727358765.024019,1727358765.024475,1727358765.024475,1727358765.024475,1727358765.024475,1727358765.024539,1727358765.024561,1727358765.024586,1727358765.028707,1727358765.028853,1727358765.143714,1727358765.144504,1727358765.145239,1727358765.145289,1727358765.158291,1727358765.158530,1727358765.165842,1727358765.166667,1727358765.168149,1727358765.169270,1727358765.169339,1727358765.170215,1727358765.171079,1727358765.171908,1727358765.174447,1727358765.175430,1727358765.175783,1727358765.176936,1727358765.177032,1727358765.179896,1727358765.179973,1727358765.180061,1727358767.456477,1727358767.480998,1727358767.497141,1727358767.501152,1727358767.595996,1727358767.601377,1727358767.605048,1727358767.605119,1727358767.609291,1727358767.612328,1727358767.612350,1727358767.612670,1727358767.635480,1727358767.639871,1727358767.639986,1727358767.640931,1727358767.641023,1727358767.644614,1727358767.645093,1727358767.647274,1727358767.647466,1727358767.908343,1727358768.070531,1727358768.070855,1727358769.047944,1727358769.047944,1727358769.047944,1727358769.047944,1727358769.057221,1727358769.057281,1727358769.057807,1727358769.057922,1727358769.058205,1727358769.059143,1727358769.059326,1727358769.059522,1727358770.209162,1727358770.335632,1727358770.335918,1727358770.336281,1727358771.653447,1727358771.771750,1727358771.773402,1727358771.773467,1727358774.441221,1727358774.446690","[66, 54, 590, 590, 590, 170, 54, 54, 128, 146, 590, 590, 590, 362, 138, 131, 138, 54, 85, 54, 54, 54, 93, 54, 93, 54, 54, 54, 54, 93, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 93, 448, 127, 138, 122, 54, 54, 54, 93, 54, 54, 54, 93, 54, 54, 54, 54, 54, 54, 54, 54, 93, 444, 54, 93, 590, 590, 590, 312, 54, 54, 54, 54, 54, 54, 54, 93, 524, 54, 93, 89, 517, 54, 54, 93, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",google_drive_upl-dw.pcap
28,"('10.10.1.5', 53, '10.184.62.19', 59776, 'UDP')",1727358764.947436,[130],[1],google_drive_upl-dw.pcap
29,"('10.184.62.19', 61706, '142.250.192.170', 443, 'UDP')","1727358764.948073,1727358764.948115,1727358764.955912,1727358764.965183,1727358764.983628,1727358765.017116,1727358765.017417,1727358765.019008,1727358765.019118,1727358765.019417,1727358765.024975,1727358765.025064,1727358765.025142,1727358765.111490,1727358765.138870,1727358765.661089,1727358765.718947,1727358765.766916","[1292, 1292, 1292, 79, 79, 81, 81, 125, 113, 637, 76, 75, 75, 79, 76, 395, 74, 77]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",google_drive_upl-dw.pcap
30,"('10.10.1.5', 53, '10.184.62.19', 65193, 'UDP')",1727358764.948301,[89],[1],google_drive_upl-dw.pcap
31,"('10.184.62.19', 64023, '142.250.199.131', 443, 'TCP')","1727358764.948638,1727358764.974739,1727358764.975010,1727358764.975010,1727358764.975010,1727358764.975010,1727358765.061251,1727358765.087530,1727358765.087722,1727358765.087850,1727358765.112710,1727358765.112951,1727358765.161972,1727358765.348391,1727358765.349348,1727358774.441757,1727358774.466310","[66, 54, 590, 590, 590, 281, 54, 128, 146, 418, 54, 85, 54, 54, 93, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",google_drive_upl-dw.pcap
32,"('10.10.1.5', 53, '10.184.62.19', 50293, 'UDP')",1727358764.950070,[85],[1],google_drive_upl-dw.pcap
33,"('10.184.62.19', 64024, '142.250.194.1', 443, 'TCP')","1727358764.950329,1727358764.955404,1727358764.956110,1727358764.956110,1727358764.956110,1727358764.956110,1727358765.027541,1727358765.028690,1727358765.032657,1727358765.033600,1727358765.034068,1727358765.035053,1727358765.035147,1727358765.035231,1727358765.035231,1727358765.039572,1727358765.039657,1727358765.044537,1727358765.046137,1727358765.049319,1727358765.050125,1727358765.051172,1727358765.052181,1727358765.053027,1727358765.053925,1727358765.054900,1727358765.055854,1727358765.057094,1727358765.058034,1727358765.058953,1727358765.059921,1727358765.060854,1727358765.060897,1727358765.061001,1727358765.061237,1727358765.062234,1727358765.062629,1727358765.063377,1727358765.063760,1727358765.064028,1727358765.065395,1727358765.065467,1727358765.066571,1727358765.068401,1727358765.068588,1727358765.068726,1727358765.068890,1727358765.069387,1727358765.069551,1727358765.069820,1727358765.070826,1727358765.070973,1727358765.071991,1727358765.072076,1727358765.073032,1727358765.073156,1727358765.074094,1727358765.074267,1727358765.075247,1727358765.075627,1727358765.075862,1727358765.076002,1727358765.076248,1727358765.077145,1727358765.077540,1727358765.077790,1727358765.077967,1727358765.078220,1727358765.079305,1727358765.079687,1727358765.252858,1727358765.262211,1727358765.262700,1727358772.419253,1727358772.426955,1727358772.427806,1727358772.428018,1727358772.428126,1727358774.441023,1727358774.446651","[66, 54, 590, 590, 590, 277, 54, 54, 54, 54, 54, 128, 146, 590, 113, 54, 85, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 93, 178, 54, 93, 189, 54, 89, 54, 93, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]",google_drive_upl-dw.pcap
34,"('10.10.1.5', 53, '10.184.62.19', 55934, 'UDP')",1727358764.951409,[95],[1],google_drive_upl-dw.pcap
35,"('10.184.62.19', 64025, '142.251.10.84', 443, 'TCP')","1727358764.951619,1727358765.018402,1727358765.018617,1727358765.018617,1727358765.018617,1727358765.018617,1727358765.086494,1727358765.087599,1727358765.154762,1727358765.154943,1727358765.155071,1727358765.155071,1727358765.155071,1727358765.155071,1727358765.155071,1727358765.155071,1727358765.155133,1727358765.221671,1727358765.221734,1727358765.238106,1727358765.238879,1727358765.240483,1727358765.243867,1727358765.244494,1727358766.456514,1727358766.456514,1727358766.456514,1727358766.456514,1727358766.456514,1727358766.456514,1727358766.456514,1727358766.570829,1727358766.571098,1727358766.574291,1727358766.574291,1727358766.574291,1727358766.574291,1727358766.574291,1727358766.574291,1727358766.574291,1727358766.650925,1727358766.654101,1727358766.654101,1727358766.654101,1727358766.654101,1727358766.654101,1727358766.654101,1727358766.654101,1727358766.664130,1727358766.665162,1727358766.666419,1727358766.666512,1727358766.748301,1727358766.750090,1727358766.750169,1727358766.751883,1727358766.751883,1727358766.751883,1727358766.751883,1727358766.751883,1727358766.751883,1727358766.751883,1727358766.846815,1727358766.847120,1727358766.847175,1727358770.209706,1727358770.209706,1727358770.209706,1727358770.209706,1727358770.209706,1727358770.209706,1727358770.209706,1727358770.293223,1727358770.294807,1727358770.295042,1727358770.297320,1727358771.094805,1727358771.094805,1727358771.094805,1727358771.094805,1727358771.094805,1727358771.094805,1727358771.094874,1727358771.208238,1727358771.210917,1727358771.211559,1727358774.441169,1727358774.507781","[66, 54, 590, 590, 590, 239, 54, 54, 128, 146, 590, 590, 590, 590, 590, 59, 86, 54, 85, 54, 54, 54, 54, 93, 590, 590, 590, 590, 590, 590, 534, 54, 93, 590, 590, 590, 590, 590, 590, 526, 89, 590, 590, 590, 590, 590, 590, 494, 54, 54, 54, 93, 54, 54, 93, 590, 590, 590, 590, 590, 590, 487, 54, 54, 93, 590, 590, 590, 590, 590, 590, 137, 54, 54, 89, 93, 590, 590, 590, 590, 590, 483, 111, 54, 54, 93, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",google_drive_upl-dw.pcap
36,"('142.250.193.228', 443, '10.184.62.19', 64022, 'TCP')","1727358764.952423,1727358764.957103,1727358764.957103,1727358764.957248,1727358764.957248,1727358765.022044,1727358765.022044,1727358765.022044,1727358765.022044,1727358765.022044,1727358765.022044,1727358765.022044,1727358765.022044,1727358765.022159,1727358765.022159,1727358765.028633,1727358765.028633,1727358765.028633,1727358765.028633,1727358765.028633,1727358765.029612,1727358765.029612,1727358765.029612,1727358765.038184,1727358765.143667,1727358765.143667,1727358765.143667,1727358765.144471,1727358765.144471,1727358765.144471,1727358765.144471,1727358765.144471,1727358765.144471,1727358765.145217,1727358765.151306,1727358765.158251,1727358765.158251,1727358765.158251,1727358765.158251,1727358765.165785,1727358765.165785,1727358765.165785,1727358765.165785,1727358765.165785,1727358765.165785,1727358765.166632,1727358765.166632,1727358765.168060,1727358765.168060,1727358765.168060,1727358765.168060,1727358765.169240,1727358765.169240,1727358765.169240,1727358765.170186,1727358765.170186,1727358765.170186,1727358765.170186,1727358765.171061,1727358765.171061,1727358765.171061,1727358765.171061,1727358765.171888,1727358765.171888,1727358765.171888,1727358765.171888,1727358765.171888,1727358765.171888,1727358765.171888,1727358765.174415,1727358765.174415,1727358765.174415,1727358765.174415,1727358765.174415,1727358765.174415,1727358765.174415,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175373,1727358765.175745,1727358765.175745,1727358765.175745,1727358765.175745,1727358765.175745,1727358765.175745,1727358765.175745,1727358765.175745,1727358765.175745,1727358765.176902,1727358765.176902,1727358765.176902,1727358765.176902,1727358765.176902,1727358765.176902,1727358765.176902,1727358765.176902,1727358765.177023,1727358765.177023,1727358765.177023,1727358765.179862,1727358765.179862,1727358765.179862,1727358765.179862,1727358765.179862,1727358765.179862,1727358765.179862,1727358765.179862,1727358765.179958,1727358765.179958,1727358765.179958,1727358765.179958,1727358765.179958,1727358765.179958,1727358765.189174,1727358767.461042,1727358767.485286,1727358767.502169,1727358767.506648,1727358767.595925,1727358767.595925,1727358767.595925,1727358767.595925,1727358767.595925,1727358767.595925,1727358767.595925,1727358767.595925,1727358767.601328,1727358767.601328,1727358767.601328,1727358767.601328,1727358767.605017,1727358767.605017,1727358767.605017,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.609210,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.612289,1727358767.622219,1727358767.635425,1727358767.635425,1727358767.635425,1727358767.635425,1727358767.635425,1727358767.635425,1727358767.635425,1727358767.635425,1727358767.639834,1727358767.639834,1727358767.639834,1727358767.639834,1727358767.639834,1727358767.639834,1727358767.639834,1727358767.639834,1727358767.639959,1727358767.639959,1727358767.639959,1727358767.639959,1727358767.640910,1727358767.640910,1727358767.640910,1727358767.640910,1727358767.640910,1727358767.640910,1727358767.640910,1727358767.640910,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.640998,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.644588,1727358767.645073,1727358767.645073,1727358767.645073,1727358767.645073,1727358767.645073,1727358767.645073,1727358767.645073,1727358767.645073,1727358767.645073,1727358767.645073,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.647210,1727358767.657154,1727358767.914273,1727358768.070507,1727358768.070507,1727358768.070507,1727358768.070507,1727358768.070507,1727358768.070507,1727358768.070507,1727358768.075555,1727358769.051924,1727358769.051924,1727358769.051924,1727358769.051924,1727358769.057176,1727358769.057176,1727358769.057176,1727358769.057176,1727358769.057176,1727358769.057176,1727358769.057176,1727358769.057274,1727358769.057274,1727358769.057274,1727358769.057274,1727358769.057784,1727358769.057784,1727358769.057784,1727358769.057784,1727358769.057784,1727358769.057784,1727358769.057784,1727358769.057784,1727358769.057907,1727358769.057907,1727358769.057907,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.058166,1727358769.059106,1727358769.059106,1727358769.059106,1727358769.059106,1727358769.059106,1727358769.059106,1727358769.059106,1727358769.059304,1727358769.059304,1727358769.059304,1727358769.069095,1727358770.215672,1727358770.335593,1727358770.335593,1727358770.335593,1727358770.335593,1727358770.340198,1727358770.341570,1727358771.658401,1727358771.771716,1727358771.771716,1727358771.773378,1727358771.773378,1727358771.778634,1727358774.446575","[66, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 581, 54, 54, 590, 476, 85, 54, 54, 54, 54, 590, 351, 590, 590, 590, 590, 590, 590, 469, 93, 54, 301, 118, 85, 93, 305, 590, 590, 590, 590, 590, 590, 526, 590, 389, 590, 173, 86, 85, 93, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 535, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 539, 54, 54, 54, 54, 54, 328, 590, 590, 590, 590, 590, 590, 561, 590, 227, 590, 173, 86, 85, 93, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 535, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 186, 298, 54, 118, 85, 93, 54, 306, 590, 590, 590, 590, 590, 590, 517, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 535, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 535, 590, 590, 590, 590, 590, 590, 65, 93, 54, 54, 590, 223, 590, 173, 86, 85, 93, 54, 54, 54, 54, 54, 488, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 442, 54, 54, 376, 128, 85, 93, 54, 54, 54, 590, 427, 85, 93, 54, 54]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",google_drive_upl-dw.pcap
